rank,wave,action,priority_score,url_type,title,category_slug,category_name,slug,last_modified,sitemap_priority,url,reason
367,defer,sitemap_only,50,static,finansal-hesaplamalar tasit-kredisi-hesaplama 1000000-tl-12-ay,,,1000000-tl-12-ay,2026-03-29T09:00:00.000Z,0.70,https://www.hesapmod.com/finansal-hesaplamalar/tasit-kredisi-hesaplama/1000000-tl-12-ay,sitemap:0.70; support-page
368,defer,sitemap_only,50,static,finansal-hesaplamalar tasit-kredisi-hesaplama 1000000-tl-24-ay,,,1000000-tl-24-ay,2026-03-29T09:00:00.000Z,0.70,https://www.hesapmod.com/finansal-hesaplamalar/tasit-kredisi-hesaplama/1000000-tl-24-ay,sitemap:0.70; support-page
369,defer,sitemap_only,50,static,finansal-hesaplamalar tasit-kredisi-hesaplama 1000000-tl-36-ay,,,1000000-tl-36-ay,2026-03-29T09:00:00.000Z,0.70,https://www.hesapmod.com/finansal-hesaplamalar/tasit-kredisi-hesaplama/1000000-tl-36-ay,sitemap:0.70; support-page
370,defer,sitemap_only,50,static,finansal-hesaplamalar tasit-kredisi-hesaplama 200000-tl-12-ay,,,200000-tl-12-ay,2026-03-29T09:00:00.000Z,0.70,https://www.hesapmod.com/finansal-hesaplamalar/tasit-kredisi-hesaplama/200000-tl-12-ay,sitemap:0.70; support-page
371,defer,sitemap_only,50,static,finansal-hesaplamalar tasit-kredisi-hesaplama 200000-tl-24-ay,,,200000-tl-24-ay,2026-03-29T09:00:00.000Z,0.70,https://www.hesapmod.com/finansal-hesaplamalar/tasit-kredisi-hesaplama/200000-tl-24-ay,sitemap:0.70; support-page
372,defer,sitemap_only,50,static,finansal-hesaplamalar tasit-kredisi-hesaplama 200000-tl-36-ay,,,200000-tl-36-ay,2026-03-29T09:00:00.000Z,0.70,https://www.hesapmod.com/finansal-hesaplamalar/tasit-kredisi-hesaplama/200000-tl-36-ay,sitemap:0.70; support-page
373,defer,sitemap_only,50,static,finansal-hesaplamalar tasit-kredisi-hesaplama 250000-tl-12-ay,,,250000-tl-12-ay,2026-03-29T09:00:00.000Z,0.70,https://www.hesapmod.com/finansal-hesaplamalar/tasit-kredisi-hesaplama/250000-tl-12-ay,sitemap:0.70; support-page
374,defer,sitemap_only,50,static,finansal-hesaplamalar tasit-kredisi-hesaplama 250000-tl-24-ay,,,250000-tl-24-ay,2026-03-29T09:00:00.000Z,0.70,https://www.hesapmod.com/finansal-hesaplamalar/tasit-kredisi-hesaplama/250000-tl-24-ay,sitemap:0.70; support-page
375,defer,sitemap_only,50,static,finansal-hesaplamalar tasit-kredisi-hesaplama 250000-tl-36-ay,,,250000-tl-36-ay,2026-03-29T09:00:00.000Z,0.70,https://www.hesapmod.com/finansal-hesaplamalar/tasit-kredisi-hesaplama/250000-tl-36-ay,sitemap:0.70; support-page
376,defer,sitemap_only,50,static,finansal-hesaplamalar tasit-kredisi-hesaplama 500000-tl-12-ay,,,500000-tl-12-ay,2026-03-29T09:00:00.000Z,0.70,https://www.hesapmod.com/finansal-hesaplamalar/tasit-kredisi-hesaplama/500000-tl-12-ay,sitemap:0.70; support-page
377,defer,sitemap_only,50,static,finansal-hesaplamalar tasit-kredisi-hesaplama 500000-tl-24-ay,,,500000-tl-24-ay,2026-03-29T09:00:00.000Z,0.70,https://www.hesapmod.com/finansal-hesaplamalar/tasit-kredisi-hesaplama/500000-tl-24-ay,sitemap:0.70; support-page
378,defer,sitemap_only,50,static,finansal-hesaplamalar tasit-kredisi-hesaplama 500000-tl-36-ay,,,500000-tl-36-ay,2026-03-29T09:00:00.000Z,0.70,https://www.hesapmod.com/finansal-hesaplamalar/tasit-kredisi-hesaplama/500000-tl-36-ay,sitemap:0.70; support-page
379,defer,sitemap_only,50,static,finansal-hesaplamalar tasit-kredisi-hesaplama 750000-tl-12-ay,,,750000-tl-12-ay,2026-03-29T09:00:00.000Z,0.70,https://www.hesapmod.com/finansal-hesaplamalar/tasit-kredisi-hesaplama/750000-tl-12-ay,sitemap:0.70; support-page
380,defer,sitemap_only,50,static,finansal-hesaplamalar tasit-kredisi-hesaplama 750000-tl-24-ay,,,750000-tl-24-ay,2026-03-29T09:00:00.000Z,0.70,https://www.hesapmod.com/finansal-hesaplamalar/tasit-kredisi-hesaplama/750000-tl-24-ay,sitemap:0.70; support-page
381,defer,sitemap_only,50,static,finansal-hesaplamalar tasit-kredisi-hesaplama 750000-tl-36-ay,,,750000-tl-36-ay,2026-03-29T09:00:00.000Z,0.70,https://www.hesapmod.com/finansal-hesaplamalar/tasit-kredisi-hesaplama/750000-tl-36-ay,sitemap:0.70; support-page
382,defer,sitemap_only,50,static,Hakkimizda,,,hakkimizda,2026-03-09T09:00:00.000Z,0.70,https://www.hesapmod.com/hakkimizda,sitemap:0.70; support-page
383,defer,sitemap_only,50,static,Iletisim,,,iletisim,2026-03-09T09:00:00.000Z,0.70,https://www.hesapmod.com/iletisim,sitemap:0.70; support-page
384,defer,sitemap_only,50,static,SSS,,,sss,2026-03-09T09:00:00.000Z,0.70,https://www.hesapmod.com/sss,sitemap:0.70; support-page
385,defer,sitemap_only,-5,static,gizlilik-politikasi,,,gizlilik-politikasi,2026-03-09T09:00:00.000Z,0.40,https://www.hesapmod.com/gizlilik-politikasi,sitemap:0.40; legal-sitemap-only
386,defer,sitemap_only,-15,static,cerez-politikasi,,,cerez-politikasi,2026-03-09T09:00:00.000Z,0.30,https://www.hesapmod.com/cerez-politikasi,sitemap:0.30; legal-sitemap-only
387,defer,sitemap_only,-15,static,kullanim-kosullari,,,kullanim-kosullari,2026-03-09T09:00:00.000Z,0.30,https://www.hesapmod.com/kullanim-kosullari,sitemap:0.30; legal-sitemap-only
388,defer,sitemap_only,-15,static,kvkk,,,kvkk,2026-03-09T09:00:00.000Z,0.30,https://www.hesapmod.com/kvkk,sitemap:0.30; legal-sitemap-only
